questionnaire label	personID	session	unit	itemID	scale	shortID	perspective	item wordings	value	target	age	sex	experience	conception 	class 	age adult education
Aperol_pilot_01_04_novice_C_quest	555	001	004	3	Klarheit und Strukturiertheit	ks_zusammenfassend	student	Die wichtigsten Punkte wurden zusammengefasst.	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	4	Aktivierung und Förderung	af_beiträge	student	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	4	Aktivierung und Förderung	af_wechselseitig	student	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	1	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	4	Aktivierung und Förderung	af_nachdenken	student	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	4	Aktivierung und Förderung	af_schwierigkeit	student	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.	1	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	4	Aktivierung und Förderung	af_individuell	student	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.	1	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	4	Aktivierung und Förderung	af_beherrschen	student	Die Lehrperson hat darau geachtet, dass alle den Lernstoff des Unterrichts sicher beherschen.	1	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	5	Haltung_Blick	phb_stand	student	Die Lehrperson stand gerade und aufrecht. 	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	5	Haltung_Blick	phb_augen	student	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	5	Haltung_Blick	phb_blick	student	Die Lehrperson hatte die ganze Klasse im Blick. 	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	5	Haltung_Blick	phb_vorsichgeht	student	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	5	Haltung_Blick	phb_raum	student	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.	3	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	5	Haltung_Blick	phb_gestik	student	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	5	Haltung_Blick	phb_alleangesehen	student	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	6	Präsenz/Stimme  	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	6	Präsenz/Stimme  	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	6	Präsenz/Stimme  	ps_impulse	student	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	6	Präsenz/Stimme 	ps_vorgehen	student	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	student	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	8	Redeanteil	redeanteil	student	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.	90	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	9	Manipulationsitem 	m_natürlich	student	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	4	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	9	Manipulationsitem 	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.	3	C	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	555	001	004	9	Manipulationsitem 	m_verhalten	student	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 	4	C	51	1	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	1	Klassenmanagement	km_lernstoff	observer	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	1	Klassenmanagement	km_mitbekommen	observer	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	3	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	1	Klassenmanagement	kkm_klar	observer	Den Schüler*innen war jederzeit klar, was sie tun sollten.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	1	Klassenmanagement	km_unegstört	observer	Die Schüler*innen konnten ungestört arbeiten.	3	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	1	Klassenmanagement	km_aktiv	observer	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	2	Lernförderliches Klima und Motivierung	lkm_freundlich	observer	Die Lehrperson war freundlich zu den Schüler*innen.	3	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	2	Lernförderliches Klima und Motivierung	lkm_interesse	observer	Es gab Aufgaben. Die etwas,mit dem Imteressem oder den Alltagserfahrungen der Schüler*innen zu tun haben	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	2	Lernförderliches Klima und Motivierung	lkm_kritik	observer	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	2	Lernförderliches Klima und Motivierung	lkm_ausreden	observer	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	2	Lernförderliches Klima und Motivierung	lkm_überlegen	observer	Wenn die Lehrperson Frage oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gelassen. 	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	observer	Die Hinweise und Rückmeldungen der Lehrperson waren für die Schüler*innen hilfreich.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	3	Klarheit und Strukturiertheit	lkm_funktion	observer	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	3	Klarheit und Strukturiertheit	ks_verständlich	observer	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	3	Klarheit und Strukturiertheit	ks_sichtbar	observer	Der Lernstoff wurde sichtbar gemacht, zum Beipsiel durch Schaubild, Mindmap, Poster oder Zeichnung.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	3	Klarheit und Strukturiertheit	ks_deutlich	observer	Die Lehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	3	Klarheit und Strukturiertheit	ks_zusammenfassend	observer	Die wichtigsten Punkte wurden zusammengefasst.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	4	Aktivierung und Förderung	af_beiträge	observer	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsbespräch beteiligt. 	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	4	Aktivierung und Förderung	af_wechselseitig	observer	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	4	Aktivierung und Förderung	af_nachdenken	observer	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	2	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	4	Aktivierung und Förderung	af_schwierigkeit	observer	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.	2	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	4	Aktivierung und Förderung	af_individuell	observer	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.	3	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	4	Aktivierung und Förderung	af_beherrschen	observer	Die Lehrperson hat darauf geachtet, dass alle den Lernstoff des Unterrichts sicher beherrschen. 	3	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	5	Präsenz/Haltung_Blick	phb_stand	observer	Die Lehrperson stand gerade und aufrecht. 	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	5	Präsenz/Haltung_Blick	phb_augen	observer	Die Lehrperson hat den Schüler*innen direkt in die Augen geschaut. 	3	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	5	Präsenz/Haltung_Blick	phb_blick	observer	Die Lehrperson hatte die ganze Klasse im Blick. 	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	5	Präsenz/Haltung_Blick	phb_vorsichgeht	observer	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	5	Präsenz/Haltung_Blick	phb_raum	observer	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.	2	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	5	Präsenz/Haltung_Blick	phb_gestik	observer	Die Gestik und Mimik unterstützt den Ausdruck der Lehrperson. 	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	5	Präsenz/Haltung_Blick	phb_alleangesehen	observer	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	6	Präsenz/Stimme  	ps_deutlich	observer	Die Lehrperson hat klar, deutlich und langsam gesprochen.	3	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	6	Präsenz/Stimme  	ps_klar	observer	Die Lehrperson hat sich klar und verständlich ausgedrückt.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	6	Präsenz/Stimme  	ps_impulse	observer	Die Arbeitsaufträge waren präzise, klar und kurz formiliert.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	6	Präsenz/Stimme 	ps_vorgehen	observer	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).	3	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	observer	Bei Unterrichtsstörungen hgat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunteln oder mahnende Blicke, verwendet.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	observer	Bei Unterrichtssörungen hat die Lehrperson sie oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.	3	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	observer	Bei Unterrichtsstörungen hat die Leherspersoin störende Schüler*innen direkt angesprochen.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	8	Redeanteil	redeanteil	observer	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.	80	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	9	Manipulationsitem	m_natürlich	observer	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	9	Manipulationsitem	m_fiktiv	observer	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	111	001	001	9	Manipulationsitem 	m_verhalten	observer	Ich hatte den Eiundruck, dass sich die Leherperson beim Unterrichten vor der fiktiven Klasse so verhalten hat, wie sie es auch in Stunde tun würde. 	4	D	27	0	0	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	1	Klassenmanagement	km_lernstoff	teacher	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	1	Klassenmanagement	km_mitbekommen	teacher	Ich habe alles mitbekommen, was in der Klasse passiert ist.	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	1	Klassenmanagement	kkm_klar	teacher	Den Schüler*innen war jederzeit klar, was sie tun sollten.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	1	Klassenmanagement	km_unegstört	teacher	Die Schüler*innen konnten ungestört arbeiten.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	1	Klassenmanagement	km_aktiv	teacher	Die Schüler*innen war die ganze Stunde über aktiv bei der Sache.	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	2	Lernförderliches Klima und Motivierung	lkm_freundlich	teacher	Ich war freundlich zu den Schüler*innen.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	2	Lernförderliches Klima und Motivierung	lkm_interesse	teacher	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	2	Lernförderliches Klima und Motivierung	lkm_kritik	teacher	Ich habe Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	2	Lernförderliches Klima und Motivierung	lkm_ausreden	teacher	Ich habe die Schüler*innen ausreden lassen, wenn sie dran waren. 	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	2	Lernförderliches Klima und Motivierung	lkm_überlegen	teacher	Wenn ich Fragen oder Aufgaben gestellt habe, habe ich den Lernenden ausreichend Zeit zum Überlegen gelassen.	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	teacher	Meine Hinweise und Rückmeldungen waren für die Schüler*innen hilfreich.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	3	Klarheit und Strukturiertheit	lkm_funktion	teacher	Die Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	3	Klarheit und Strukturiertheit	ks_verständlich	teacher	Ich habe so erklärt, dass die Lernenden alles verstanden haben.	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	3	Klarheit und Strukturiertheit	ks_sichtbar	teacher	Der Lernstoff wurde siochtbar gemacht, zum Biepsile durch Schaubild, Mindmap, Poster oder Zeichnung.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	3	Klarheit und Strukturiertheit	ks_deutlich	teacher	Ich habe darauf geachtet, dass jede*r klar und deutlich spricht.	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	3	Klarheit und Strukturiertheit	ks_zusammenfassend	teacher	Die wichtigesten Punkte wurden zusammengefasst.	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	4	Aktivierung und Förderung	af_beiträge	teacher	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsbespräch beteiligt. 	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	4	Aktivierung und Förderung	af_wechselseitig	teacher	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	4	Aktivierung und Förderung	af_nachdenken	teacher	Es gab Fragen oder Antworten, bei denen die Schüler*innen richtig nachdenken mussten.	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	4	Aktivierung und Förderung	af_schwierigkeit	teacher	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitesstufen und unterschiedlichen Hilfen zur Wahl.	1	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	4	Aktivierung und Förderung	af_individuell	teacher	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.	1	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	4	Aktivierung und Förderung	af_beherrschen	teacher	Ich habe darauf geachtet, dass alle den Lernstoff des Unterrichts sicher beherschen.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	5	Präsenz/Haltung_Blick	phb_stand	teacher	Ich stand gerade und aufrcht. 	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	5	Präsenz/Haltung_Blick	phb_augen	teacher	Ich habe den Schüler*innen direkt in die Aufgen geschaut.	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	5	Präsenz/Haltung_Blick	phb_blick	teacher	Ich hatte die ganze Klasse im Blick. 	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	5	Präsenz/Haltung_Blick	phb_vorsichgeht	teacher	Ich wusste immer genau, was in der Klasse vor sich geht. 	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	5	Präsenz/Haltung_Blick	phb_raum	teacher	Während der Stunde ging ich oft durch die Reihen der Klasse.	1	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	5	Präsenz/Haltung_Blick	phb_gestik	teacher	Die Gestik und Mimik untersützten meinen Ausruck.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	5	Präsenz/Haltung_Blick	phb_alleangesehen	teacher	Ich hatte den Eindruck, dass ich alle oft angesehen habe. 	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	6	Präsenz/Stimme  	ps_deutlich	teacher	Ich habe klar, deutlich und langsam gesprochen	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	6	Präsenz/Stimme 	ps_klar	teacher	Ich habe mich klar und verständlich ausgedrückt.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	6	Präsenz/Stimme 	ps_impulse	teacher	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	6	Präsenz/Stimme 	ps_vorgehen	teacher	Vor einem Methodenwechsel erklärte ich nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	teacher	Bei Unterrichtsstörungen haben ich oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	teacher	Bei Unterrichtsstärungen habe ich mich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.	2	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	teacher	Bei Unterrrichtsstörungen habe ich störende Schüler*innen direkt angesprochen.	3	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	8	Redeanteil	redeanteil	teacher	Meine Einschätzung meines Redeanteils liegt bei __%.	95	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	9	Manipulationsitem 	m_natürlich	teacher	Während der Stunde habe ich mich sehr natürlich verhalten.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	9	Manipulationsitem	m_fiktiv	teacher	Es war für mich kein Problem, vor einer fiktiven Klassen zu unterrichten.	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	222	001	001	9	Manipulationsitem	m_verhalten	teacher	Beim Unterrichten habe ich mich vor der fiktiven Klasse so verhalteb, wie ich es auch in der Schule tun würde. 	4	D	51	0	25	0	0	0
Aperol_pilot_01_01_expert_D_quest	333	001	001	1	Klassenmanagement	km_lernstoff	student	Die gesamte Unterrichtsstunde wurde für den Lernstoff verwendet.	4	D	44	1	0	0	0	0
