questionnaire label	session	unit	itemid	item	shortID	student/teacher/experimenter	itemfulltext	scale: stimme nicht zu /stimme eher nicht zu / stimme eher zu / stimme zu / keine Angabe / freie Angabe	value	ID-number	answered for	age	sex	experience	conception 	class 	age adult education		value																																							
Aperol_pilot_01_04_novice_C_quest	001	004	1	Klassenmanagement	km_aktiv	s	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.			A	C	44	m						2																																							
Aperol_pilot_01_04_novice_C_quest	001	004	2	Lernförderliches Klima und Motivierung	lkm_freundlich	s	Die Lehrperson war freundlich zu den Schüler*innen.			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	2	Lernförderliches Klima und Motivierung	lkm_interesse	s	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	2	Lernförderliches Klima und Motivierung	lkm_kritik	s	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lehrgelegenheit betrachtet. 			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	2	Lernförderliches Klima und Motivierung	lkm_ausreden	s	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.			A	C	44	m						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	2	Lernförderliches Klima und Motivierung	lkm_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gegeben.			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	s	Die Hinweise und rückmeldungn der Leherperson waren für die Schüler*innen hilfreich.			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	3	Klarheit und Strukturiertheit	lkm_funktion	s	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.			A	C	44	m						2																																							
Aperol_pilot_01_04_novice_C_quest	001	004	3	Klarheit und Strukturiertheit	ks_verständlich	s	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	3	Klarheit und Strukturiertheit	ks_sichtbar	s	Der Lernstoff wurde sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.			A	C	44	m						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	3	Klarheit und Strukturiertheit	ks_deutlich	s	Die ehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.			A	C	44	m						1																																							
Aperol_pilot_01_04_novice_C_quest	001	004	3	Klarheit und Strukturiertheit	ks_zusammenfassend	s	Die wichtigsten Punkte wurden zusammengefasst.			A	C	44	m						2																																							
Aperol_pilot_01_04_novice_C_quest	001	004	4	Aktivierungund Förderung	af_beiträge	s	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	4	Aktivierungund Förderung	af_wechselseitig	s	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.			A	C	44	m						1																																							
Aperol_pilot_01_04_novice_C_quest	001	004	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	4	Aktivierungund Förderung	af_schwierigkeit	s	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	4	Aktivierungund Förderung	af_individuell	s	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.			A	C	44	m						1																																							
Aperol_pilot_01_04_novice_C_quest	001	004	4	Aktivierungund Förderung	af_beherrschen	s	Die Lehrperson hat darau geachtet, dass alle den Lernstoff des Unterrichts sicher beherschen.			A	C	44	m						2																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 			A	C	44	m						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_augen	s	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 			A	C	44	m						1																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 			A	C	44	m						1																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_raum	s	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.			A	C	44	m						1																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 			A	C	44	m						n.a.																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	6	Präsenz/Stimme  	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	6	Präsenz/Stimme  	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	6	Präsenz/Stimme  	ps_impulse	s	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.			A	C	44	m						2																																							
Aperol_pilot_01_04_novice_C_quest	001	004	6	Präsenz/Stimme 	ps_vorgehen	s	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).			A	C	44	m						n.a.																																							
Aperol_pilot_01_04_novice_C_quest	001	004	7	Präsenz/Stimme 	ps_redeanteil	s	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.			A	C	44	m						88																																							
Aperol_pilot_01_04_novice_C_quest	001	004	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	s	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.			A	C	44	m						2																																							
Aperol_pilot_01_04_novice_C_quest	001	004	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	s	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+			A	C	44	m						2																																							
Aperol_pilot_01_04_novice_C_quest	001	004	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	s	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	8	Manipulationsitem 	m_natürlich	s	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.			A	C	44	m						2																																							
Aperol_pilot_01_04_novice_C_quest	001	004	8	Manipulationsitem 	m_fiktiv	s	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	8	Manipulationsitem 	m_verhalten	s	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 			A	C	44	m						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	1	Klassenmanagement	km_lernstoff	s	Die gesamte Unterrichtsstunde wurde für den Lernstoff verwendet.			B	C	29	w						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	1	Klassenmanagement	km_mitbekommen	s	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	1	Klassenmanagement	kkm_klar	s	Den Schüler*innen war jederzeit klar, was sie tun sollten.			B	C	29	w						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	1	Klassenmanagement	km_unegstört	s	Die Schüler*innen konnten ungestört arbeiten. 			B	C	29	w						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	1	Klassenmanagement	km_aktiv	s	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.			B	C	29	w						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	2	Lernförderliches Klima und Motivierung	lkm_freundlich	s	Die Lehrperson war freundlich zu den Schüler*innen.			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	2	Lernförderliches Klima und Motivierung	lkm_interesse	s	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 			B	C	29	w						2																																							
Aperol_pilot_01_04_novice_C_quest	001	004	2	Lernförderliches Klima und Motivierung	lkm_kritik	s	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lehrgelegenheit betrachtet. 			B	C	29	w						n.a.																																							
Aperol_pilot_01_04_novice_C_quest	001	004	2	Lernförderliches Klima und Motivierung	lkm_ausreden	s	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	2	Lernförderliches Klima und Motivierung	lkm_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gegeben.			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	s	Die Hinweise und rückmeldungn der Leherperson waren für die Schüler*innen hilfreich.			B	C	29	w						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	3	Klarheit und Strukturiertheit	lkm_funktion	s	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	3	Klarheit und Strukturiertheit	ks_verständlich	s	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	3	Klarheit und Strukturiertheit	ks_sichtbar	s	Der Lernstoff wurde sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.			B	C	29	w						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	3	Klarheit und Strukturiertheit	ks_deutlich	s	Die ehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.			B	C	29	w						1																																							
Aperol_pilot_01_04_novice_C_quest	001	004	3	Klarheit und Strukturiertheit	ks_zusammenfassend	s	Die wichtigsten Punkte wurden zusammengefasst.			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	4	Aktivierungund Förderung	af_beiträge	s	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	4	Aktivierungund Förderung	af_wechselseitig	s	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.			B	C	29	w						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.			B	C	29	w						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	4	Aktivierungund Förderung	af_schwierigkeit	s	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.			B	C	29	w						1																																							
Aperol_pilot_01_04_novice_C_quest	001	004	4	Aktivierungund Förderung	af_individuell	s	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.			B	C	29	w						1																																							
Aperol_pilot_01_04_novice_C_quest	001	004	4	Aktivierungund Förderung	af_beherrschen	s	Die Lehrperson hat darau geachtet, dass alle den Lernstoff des Unterrichts sicher beherschen.			B	C	29	w						1																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_augen	s	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_raum	s	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.			B	C	29	w						1																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	5	Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.			B	C	29	w						4																																							
Aperol_pilot_01_04_novice_C_quest	001	004	6	Präsenz/Stimme  	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.			B	C	29	w						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	6	Präsenz/Stimme  	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.			B	C	29	w						3																																							
Aperol_pilot_01_04_novice_C_quest	001	004	6	Präsenz/Stimme  	ps_impulse	s	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.			B	C	29	w						3																																							
